5.500000000000000000e+00,3.030000000000000000e+02,3.331755771477115218e+02
5.600000000000000533e+00,3.030000000000000000e+02,3.331889795064689679e+02
5.700000000000000178e+00,3.030000000000000000e+02,3.331993686474976926e+02
5.800000000000000711e+00,3.030000000000000000e+02,3.332069185430497100e+02
5.900000000000000355e+00,3.030000000000000000e+02,3.332118002196123143e+02
6.000000000000000000e+00,3.030000000000000000e+02,3.332141816599893787e+02
6.100000000000000533e+00,3.030000000000000000e+02,3.332142276821487030e+02
6.200000000000000178e+00,3.030000000000000000e+02,3.332120997986577322e+02
6.300000000000000711e+00,3.030000000000000000e+02,3.332079560605471897e+02
6.400000000000000355e+00,3.030000000000000000e+02,3.332019508894010755e+02
6.500000000000000000e+00,3.030000000000000000e+02,3.331942349014333331e+02
6.600000000000000533e+00,3.030000000000000000e+02,3.331849547272324230e+02
6.700000000000000178e+00,3.030000000000000000e+02,3.331742528307120210e+02
6.800000000000000711e+00,3.030000000000000000e+02,3.331622673306644629e+02
6.900000000000000355e+00,3.030000000000000000e+02,3.331491318281114218e+02
7.000000000000000000e+00,3.030000000000000000e+02,3.331349752424009125e+02
7.100000000000000533e+00,3.030000000000000000e+02,3.331199216587658611e+02
7.200000000000000178e+00,3.030000000000000000e+02,3.331040901897455910e+02
7.300000000000000711e+00,3.030000000000000000e+02,3.330875948525789454e+02
7.400000000000000355e+00,3.030000000000000000e+02,3.330705444643475062e+02
7.500000000000000000e+00,3.030000000000000000e+02,3.330530425563175072e+02
7.600000000000000533e+00,3.030000000000000000e+02,3.330351873085862167e+02
7.700000000000000178e+00,3.030000000000000000e+02,3.330170715058147266e+02
7.800000000000000711e+00,3.030000000000000000e+02,3.329987825144916656e+02
7.900000000000000355e+00,3.030000000000000000e+02,3.329804022818714202e+02
8.000000000000000000e+00,3.030000000000000000e+02,3.329620073564223048e+02
8.099999999999999645e+00,3.030000000000000000e+02,3.329436689293587506e+02
8.200000000000001066e+00,3.030000000000000000e+02,3.329254528965884106e+02
8.300000000000000711e+00,3.030000000000000000e+02,3.329074199401494525e+02
8.400000000000000355e+00,3.030000000000000000e+02,3.328896256280852981e+02
8.500000000000000000e+00,3.030000000000000000e+02,3.328721205314735130e+02
8.599999999999999645e+00,3.030000000000000000e+02,3.328549503572680237e+02
8.700000000000001066e+00,3.030000000000000000e+02,3.328381560954368297e+02
8.800000000000000711e+00,3.030000000000000000e+02,3.328217748232989948e+02
8.900000000000000355e+00,3.030000000000000000e+02,3.328058378931310131e+02
9.000000000000000000e+00,3.030000000000000000e+02,3.327903731229058621e+02
9.099999999999999645e+00,3.030000000000000000e+02,3.327754043111247029e+02
9.200000000000001066e+00,3.030000000000000000e+02,3.327609514310988175e+02
9.300000000000000711e+00,3.030000000000000000e+02,3.327470308299042472e+02
9.400000000000000355e+00,3.030000000000000000e+02,3.327336554305175014e+02
9.500000000000000000e+00,3.030000000000000000e+02,3.327208349356882309e+02
9.600000000000001421e+00,3.030000000000000000e+02,3.327085760322074748e+02
9.700000000000001066e+00,3.030000000000000000e+02,3.326968825942736885e+02
9.800000000000000711e+00,3.030000000000000000e+02,3.326857558847365794e+02
9.900000000000000355e+00,3.030000000000000000e+02,3.326751947530104871e+02
1.000000000000000000e+01,2.970000000000000000e+02,3.313907882835140413e+02
1.010000000000000142e+01,2.970000000000000000e+02,3.301003236976087010e+02
1.020000000000000107e+01,2.970000000000000000e+02,3.288458997771479062e+02
1.030000000000000071e+01,2.970000000000000000e+02,3.276602114200446181e+02
1.040000000000000036e+01,2.970000000000000000e+02,3.265656846735756744e+02
1.050000000000000000e+01,2.970000000000000000e+02,3.255751918242746115e+02
1.060000000000000142e+01,2.970000000000000000e+02,3.246936753699554288e+02
1.070000000000000107e+01,2.970000000000000000e+02,3.239200868972391731e+02
1.080000000000000071e+01,2.970000000000000000e+02,3.232492422510682673e+02
1.090000000000000036e+01,2.970000000000000000e+02,3.226733937737533324e+02
1.100000000000000000e+01,2.970000000000000000e+02,3.221834515709957714e+02
1.110000000000000142e+01,2.970000000000000000e+02,3.217698677825501363e+02
1.120000000000000107e+01,2.970000000000000000e+02,3.214232354429103111e+02
1.130000000000000071e+01,2.970000000000000000e+02,3.211346641425501502e+02
1.140000000000000036e+01,2.970000000000000000e+02,3.208959912560793555e+02
1.150000000000000000e+01,2.970000000000000000e+02,3.206998803074089892e+02
1.160000000000000142e+01,2.970000000000000000e+02,3.205398400075043810e+02
1.170000000000000107e+01,2.970000000000000000e+02,3.204101964180762252e+02
1.180000000000000071e+01,2.970000000000000000e+02,3.203060371924260039e+02
1.190000000000000036e+01,2.970000000000000000e+02,3.202231416973001501e+02
1.200000000000000000e+01,2.970000000000000000e+02,3.201579060857906711e+02
1.210000000000000142e+01,2.970000000000000000e+02,3.201072710551796376e+02
1.220000000000000107e+01,2.970000000000000000e+02,3.200686451140015834e+02
1.230000000000000071e+01,2.970000000000000000e+02,3.200398472278267263e+02
1.240000000000000036e+01,2.970000000000000000e+02,3.200190465111692220e+02
1.250000000000000000e+01,2.970000000000000000e+02,3.200047110950421825e+02
1.260000000000000142e+01,2.970000000000000000e+02,3.199955634332309842e+02
1.270000000000000107e+01,2.970000000000000000e+02,3.199905415652406191e+02
1.280000000000000071e+01,2.970000000000000000e+02,3.199887657227187674e+02
1.290000000000000036e+01,2.970000000000000000e+02,3.199895098111159086e+02
1.300000000000000000e+01,2.970000000000000000e+02,3.199921770174871654e+02
1.310000000000000142e+01,2.970000000000000000e+02,3.199962789910916854e+02
1.320000000000000107e+01,2.970000000000000000e+02,3.200014182224627461e+02
1.330000000000000071e+01,2.970000000000000000e+02,3.200072731128399823e+02
1.340000000000000036e+01,2.970000000000000000e+02,3.200135853447327463e+02
1.350000000000000000e+01,2.970000000000000000e+02,3.200201492150171134e+02
1.360000000000000142e+01,2.970000000000000000e+02,3.200268026381928053e+02
1.370000000000000107e+01,2.970000000000000000e+02,3.200334195686903058e+02
1.380000000000000071e+01,2.970000000000000000e+02,3.200399036273964271e+02
1.390000000000000036e+01,2.970000000000000000e+02,3.200461827491127451e+02
1.400000000000000000e+01,2.970000000000000000e+02,3.200522046948682942e+02
1.410000000000000142e+01,2.970000000000000000e+02,3.200579332963586126e+02
1.420000000000000107e+01,2.970000000000000000e+02,3.200633453197220319e+02
1.430000000000000071e+01,2.970000000000000000e+02,3.200684278526644562e+02
1.440000000000000036e+01,2.970000000000000000e+02,3.200731761329171832e+02
1.450000000000000000e+01,2.970000000000000000e+02,3.200775917509636770e+02
1.460000000000000142e+01,2.970000000000000000e+02,3.200816811679753187e+02
1.470000000000000107e+01,2.970000000000000000e+02,3.200854544983717460e+02
1.480000000000000071e+01,2.970000000000000000e+02,3.200889245147957354e+02
1.490000000000000036e+01,2.970000000000000000e+02,3.200921058397036632e+02
1.500000000000000000e+01,2.970000000000000000e+02,3.200950142931982327e+02
1.510000000000000142e+01,2.970000000000000000e+02,3.200976663713594235e+02
1.520000000000000107e+01,2.970000000000000000e+02,3.201000788332568163e+02
1.530000000000000071e+01,2.970000000000000000e+02,3.201022686956152370e+02
1.540000000000000036e+01,2.970000000000000000e+02,3.201042521289451201e+02
1.550000000000000000e+01,2.970000000000000000e+02,3.201060450301092715e+02
1.560000000000000142e+01,2.970000000000000000e+02,3.201076626642259839e+02
1.570000000000000107e+01,2.970000000000000000e+02,3.201091195695341867e+02
1.580000000000000071e+01,2.970000000000000000e+02,3.201104294952398277e+02
1.590000000000000036e+01,2.970000000000000000e+02,3.201116053658096803e+02
1.600000000000000000e+01,2.970000000000000000e+02,3.201126592662565145e+02
1.610000000000000142e+01,2.970000000000000000e+02,3.201136024438760046e+02
1.619999999999999929e+01,2.970000000000000000e+02,3.201144453226718838e+02
1.630000000000000071e+01,2.970000000000000000e+02,3.201151975273645576e+02
1.640000000000000213e+01,2.970000000000000000e+02,3.201158679144330108e+02
1.650000000000000000e+01,2.970000000000000000e+02,3.201164646081102205e+02
1.660000000000000142e+01,2.970000000000000000e+02,3.201169950396487138e+02
1.669999999999999929e+01,2.970000000000000000e+02,3.201174659884989069e+02
1.680000000000000071e+01,2.970000000000000000e+02,3.201178836243256569e+02
1.690000000000000213e+01,2.970000000000000000e+02,3.201182535487924952e+02
1.700000000000000000e+01,2.970000000000000000e+02,3.201185808308860032e+02
1.710000000000000142e+01,2.970000000000000000e+02,3.201188700512694254e+02
1.719999999999999929e+01,2.970000000000000000e+02,3.201191253441238018e+02
1.730000000000000071e+01,2.970000000000000000e+02,3.201193504340097320e+02
1.740000000000000213e+01,2.970000000000000000e+02,3.201195486707605937e+02
1.750000000000000000e+01,2.970000000000000000e+02,3.201197230622973962e+02
1.760000000000000142e+01,2.970000000000000000e+02,3.201198763053337757e+02
1.769999999999999929e+01,2.970000000000000000e+02,3.201200108139721578e+02
1.780000000000000071e+01,2.970000000000000000e+02,3.201201287462124014e+02
1.790000000000000213e+01,2.970000000000000000e+02,3.201202320284430698e+02
1.800000000000000000e+01,2.970000000000000000e+02,3.201203223779866676e+02
1.810000000000000142e+01,2.970000000000000000e+02,3.201204013237878030e+02
1.819999999999999929e+01,2.970000000000000000e+02,3.201204702253441496e+02
1.830000000000000071e+01,2.970000000000000000e+02,3.201205302899837761e+02
1.840000000000000213e+01,2.970000000000000000e+02,3.201205825885930949e+02
1.850000000000000000e+01,2.970000000000000000e+02,3.201206280699029776e+02
1.860000000000000142e+01,2.970000000000000000e+02,3.201206675734356395e+02
1.869999999999999929e+01,2.970000000000000000e+02,3.201207018412158050e+02
1.880000000000000071e+01,2.970000000000000000e+02,3.201207315283432990e+02
1.890000000000000213e+01,2.970000000000000000e+02,3.201207572125235288e+02
1.900000000000000000e+01,3.000000000000000000e+02,3.207037713707688340e+02
1.910000000000000142e+01,3.000000000000000000e+02,3.212077114952344914e+02
1.920000000000000284e+01,3.000000000000000000e+02,3.216453297796053903e+02
1.930000000000000071e+01,3.000000000000000000e+02,3.220267429829489174e+02
1.940000000000000213e+01,3.000000000000000000e+02,3.223600855823269171e+02
1.950000000000000000e+01,3.000000000000000000e+02,3.226519840609486778e+02
1.960000000000000142e+01,3.000000000000000000e+02,3.229079044953556945e+02
1.970000000000000284e+01,3.000000000000000000e+02,3.231324100152857568e+02
1.980000000000000071e+01,3.000000000000000000e+02,3.233293535335437241e+02
1.990000000000000213e+01,3.000000000000000000e+02,3.235020217294029408e+02
2.000000000000000000e+01,3.000000000000000000e+02,3.236532456236975008e+02
2.010000000000000142e+01,3.000000000000000000e+02,3.237854845773004513e+02
2.020000000000000284e+01,3.000000000000000000e+02,3.239008912194689742e+02
2.030000000000000071e+01,3.000000000000000000e+02,3.240013632601550171e+02
2.040000000000000213e+01,3.000000000000000000e+02,3.240885804608977878e+02
2.050000000000000000e+01,3.000000000000000000e+02,3.241640369751860362e+02
2.060000000000000142e+01,3.000000000000000000e+02,3.242290667170015581e+02
2.070000000000000284e+01,3.000000000000000000e+02,3.242848636149695380e+02
2.080000000000000071e+01,3.000000000000000000e+02,3.243324981906319522e+02
2.090000000000000213e+01,3.000000000000000000e+02,3.243729313090210553e+02
2.100000000000000000e+01,3.000000000000000000e+02,3.244070257442108414e+02
2.110000000000000142e+01,3.000000000000000000e+02,3.244355560469296620e+02
2.120000000000000284e+01,3.000000000000000000e+02,3.244592170807860612e+02
2.130000000000000071e+01,3.000000000000000000e+02,3.244786314813404715e+02
2.140000000000000213e+01,3.000000000000000000e+02,3.244943561714512157e+02
2.150000000000000000e+01,3.000000000000000000e+02,3.245068885717618627e+02
2.160000000000000142e+01,3.000000000000000000e+02,3.245166722530515244e+02
2.170000000000000284e+01,3.000000000000000000e+02,3.245241014740180390e+02
2.180000000000000071e+01,3.000000000000000000e+02,3.245295257027581215e+02
2.190000000000000213e+01,3.000000000000000000e+02,3.245332537778734832e+02
2.200000000000000000e+01,3.000000000000000000e+02,3.245355577456766696e+02
2.210000000000000142e+01,3.000000000000000000e+02,3.245366764024754502e+02
2.220000000000000284e+01,3.000000000000000000e+02,3.245368185650257828e+02
2.230000000000000071e+01,3.000000000000000000e+02,3.245361660879782448e+02
2.240000000000000213e+01,3.000000000000000000e+02,3.245348766442062356e+02
2.250000000000000000e+01,3.000000000000000000e+02,3.245330862819365052e+02
2.260000000000000142e+01,3.000000000000000000e+02,3.245309117713392197e+02
2.270000000000000284e+01,3.000000000000000000e+02,3.245284527524441955e+02
2.280000000000000071e+01,3.000000000000000000e+02,3.245257936957610241e+02
2.290000000000000213e+01,3.000000000000000000e+02,3.245230056866723771e+02
2.300000000000000000e+01,3.000000000000000000e+02,3.245201480444584945e+02
2.310000000000000142e+01,3.000000000000000000e+02,3.245172697866222506e+02
2.320000000000000284e+01,3.000000000000000000e+02,3.245144109489967263e+02
2.330000000000000071e+01,3.000000000000000000e+02,3.245116037718942721e+02
2.340000000000000213e+01,3.000000000000000000e+02,3.245088737622871236e+02
2.350000000000000000e+01,3.000000000000000000e+02,3.245062408972421508e+02
2.360000000000000142e+01,3.000000000000000000e+02,3.245037195936500325e+02
2.370000000000000284e+01,3.000000000000000000e+02,3.245013204197118171e+02
2.380000000000000071e+01,3.000000000000000000e+02,3.244990504091801995e+02
2.390000000000000213e+01,3.000000000000000000e+02,3.244969136404529308e+02
2.400000000000000000e+01,3.000000000000000000e+02,3.244949117437838595e+02
2.410000000000000142e+01,3.000000000000000000e+02,3.244930443436771839e+02
2.420000000000000284e+01,3.000000000000000000e+02,3.244913094430368687e+02
2.430000000000000071e+01,3.000000000000000000e+02,3.244897037551655217e+02
2.440000000000000213e+01,3.000000000000000000e+02,3.244882229892273244e+02
2.450000000000000000e+01,3.000000000000000000e+02,3.244868620943345832e+02
2.460000000000000142e+01,3.000000000000000000e+02,3.244856154669727744e+02
2.470000000000000284e+01,3.000000000000000000e+02,3.244844771260588345e+02
2.480000000000000071e+01,3.000000000000000000e+02,3.244834408595269224e+02
2.490000000000000213e+01,3.000000000000000000e+02,3.244825003459578738e+02
2.500000000000000000e+01,3.000000000000000000e+02,3.244816492544146627e+02
